,GHI,DHI,DNI,temp,wspd
2023-04-02 15:00:00,1615.2,797.0,1344.3,19.5,11.2
2023-04-02 16:00:00,1082.9,583.7,1119.8,19.6,10.4
2023-04-02 17:00:00,555.2,335.4,858.3,19.9,14.0
2023-04-02 18:00:00,99.3,68.9,577.7,18.5,11.2
2023-04-02 19:00:00,0.0,0.0,0.0,16.1,8.3
2023-04-02 20:00:00,0.0,0.0,0.0,14.7,8.6
2023-04-02 21:00:00,0.0,0.0,0.0,14.3,8.3
2023-04-02 22:00:00,0.0,0.0,0.0,13.1,8.6
2023-04-02 23:00:00,0.0,0.0,0.0,12.6,9.0
2023-04-03 00:00:00,0.0,0.0,0.0,10.9,9.0
2023-04-03 01:00:00,0.0,0.0,0.0,10.9,9.0
2023-04-03 02:00:00,0.0,0.0,0.0,9.6,9.7
2023-04-03 03:00:00,0.0,0.0,0.0,8.7,9.7
2023-04-03 04:00:00,0.0,0.0,0.0,7.9,9.0
2023-04-03 05:00:00,0.0,0.0,0.0,9.0,9.7
2023-04-03 06:00:00,113.6,69.0,787.4,9.5,9.7
2023-04-03 07:00:00,598.0,316.3,1082.9,9.3,7.9
2023-04-03 08:00:00,1157.4,546.8,1358.1,12.1,6.8
2023-04-03 09:00:00,1721.1,744.7,1594.5,14.3,9.0
2023-04-03 10:00:00,2205.8,896.6,1775.9,16.0,11.5
2023-04-03 11:00:00,2533.7,992.0,1889.9,17.3,11.5
2023-04-03 12:00:00,2649.7,1024.6,1928.8,18.4,11.2
2023-04-03 13:00:00,2533.7,992.0,1889.9,19.4,11.9
2023-04-03 14:00:00,2205.8,896.6,1775.9,20.1,11.5
2023-04-03 15:00:00,1721.1,744.7,1594.5,20.1,11.2
2023-04-03 16:00:00,1157.4,546.8,1358.1,19.8,10.8
2023-04-03 17:00:00,598.0,316.3,1082.9,19.2,9.0
2023-04-03 18:00:00,113.6,69.0,787.4,17.6,6.8
2023-04-03 19:00:00,0.0,0.0,0.0,14.8,9.7
2023-04-03 20:00:00,0.0,0.0,0.0,13.3,10.4
2023-04-03 21:00:00,0.0,0.0,0.0,12.6,7.2
2023-04-03 22:00:00,0.0,0.0,0.0,12.3,7.6
2023-04-03 23:00:00,0.0,0.0,0.0,13.3,5.0
2023-04-04 00:00:00,0.0,0.0,0.0,12.7,7.9
2023-04-04 01:00:00,0.0,0.0,0.0,13.4,7.2
2023-04-04 02:00:00,0.0,0.0,0.0,11.6,7.2
2023-04-04 03:00:00,0.0,0.0,0.0,9.1,8.6
2023-04-04 04:00:00,0.0,0.0,0.0,8.8,6.8
2023-04-04 05:00:00,0.0,0.0,0.0,8.4,7.6
2023-04-04 06:00:00,122.9,73.2,817.3,8.4,8.3
2023-04-04 07:00:00,611.7,317.9,1112.8,10.3,4.0
2023-04-04 08:00:00,1175.4,545.9,1388.2,13.4,5.0
2023-04-04 09:00:00,1742.6,741.7,1624.7,15.5,5.4
2023-04-04 10:00:00,2230.0,891.9,1806.1,17.8,7.2
2023-04-04 11:00:00,2559.6,986.3,1920.2,19.5,9.0
2023-04-04 12:00:00,2676.1,1018.6,1959.1,20.7,12.2
2023-04-04 13:00:00,2559.6,986.3,1920.2,21.6,13.3
2023-04-04 14:00:00,2230.0,891.9,1806.1,22.2,13.3
2023-04-04 15:00:00,1742.6,741.7,1624.7,22.6,13.0
2023-04-04 16:00:00,1175.4,545.9,1388.2,22.7,12.2
2023-04-04 17:00:00,611.7,317.9,1112.8,22.2,11.9
2023-04-04 18:00:00,122.9,73.2,817.3,20.1,6.1
2023-04-04 19:00:00,0.0,0.0,0.0,17.8,6.5
2023-04-04 20:00:00,0.0,0.0,0.0,17.2,9.4
2023-04-04 21:00:00,0.0,0.0,0.0,15.0,10.1
2023-04-04 22:00:00,0.0,0.0,0.0,13.0,9.4
2023-04-04 23:00:00,0.0,0.0,0.0,13.0,15.1
2023-04-05 00:00:00,0.0,0.0,0.0,12.5,16.2
2023-04-05 01:00:00,0.0,0.0,0.0,11.2,14.8
2023-04-05 02:00:00,0.0,0.0,0.0,10.3,14.0
2023-04-05 03:00:00,0.0,0.0,0.0,8.6,13.3
2023-04-05 04:00:00,0.0,0.0,0.0,8.1,12.6
2023-04-05 05:00:00,0.0,0.0,0.0,7.9,12.6
2023-04-05 06:00:00,127.8,81.2,718.4,7.2,11.9
2023-04-05 07:00:00,604.7,335.6,1004.2,9.6,12.2
2023-04-05 08:00:00,1153.5,572.6,1270.4,13.6,10.4
2023-04-05 09:00:00,1705.3,776.2,1499.1,16.5,10.4
2023-04-05 10:00:00,2179.0,932.4,1674.5,18.9,14.0
2023-04-05 11:00:00,2499.2,1030.5,1784.8,20.9,14.0
2023-04-05 12:00:00,2612.4,1064.0,1822.5,22.2,15.1
2023-04-05 13:00:00,2499.2,1030.5,1784.8,23.2,14.8
2023-04-05 14:00:00,2179.0,932.4,1674.5,23.8,14.8
2023-04-05 15:00:00,1705.3,776.2,1499.1,23.8,15.1
2023-04-05 16:00:00,1153.5,572.6,1270.4,23.6,15.1
2023-04-05 17:00:00,604.7,335.6,1004.2,23.0,14.4
2023-04-05 18:00:00,127.8,81.2,718.4,21.0,10.4
2023-04-05 19:00:00,0.0,0.0,0.0,17.3,9.4
2023-04-05 20:00:00,0.0,0.0,0.0,16.1,13.3
2023-04-05 21:00:00,0.0,0.0,0.0,14.9,15.1
2023-04-05 22:00:00,0.0,0.0,0.0,14.1,16.6
2023-04-05 23:00:00,0.0,0.0,0.0,12.4,13.3
2023-04-06 00:00:00,0.0,0.0,0.0,10.5,11.2
2023-04-06 01:00:00,0.0,0.0,0.0,10.0,11.9
2023-04-06 02:00:00,0.0,0.0,0.0,9.6,13.0
2023-04-06 03:00:00,0.0,0.0,0.0,9.4,12.6
2023-04-06 04:00:00,0.0,0.0,0.0,8.1,13.0
2023-04-06 05:00:00,0.0,0.0,0.0,7.6,13.0
2023-04-06 06:00:00,130.4,90.7,575.6,7.0,13.3
2023-04-06 07:00:00,588.4,358.0,847.7,9.0,14.4
2023-04-06 08:00:00,1114.7,607.0,1101.2,13.7,12.2
2023-04-06 09:00:00,1643.1,820.9,1318.9,16.6,11.5
2023-04-06 10:00:00,2096.5,985.0,1486.0,18.9,10.1
2023-04-06 11:00:00,2402.9,1088.1,1591.0,21.1,7.6
2023-04-06 12:00:00,2511.1,1123.3,1626.8,22.5,9.0
2023-04-06 13:00:00,2402.9,1088.1,1591.0,23.3,10.8
2023-04-06 14:00:00,2096.5,985.0,1486.0,23.9,12.2
2023-04-06 15:00:00,1643.1,820.9,1318.9,24.0,13.3
2023-04-06 16:00:00,1114.7,607.0,1101.2,23.7,12.2
2023-04-06 17:00:00,588.4,358.0,847.7,23.1,10.8
2023-04-06 18:00:00,130.4,90.7,575.6,20.9,6.8
2023-04-06 19:00:00,0.0,0.0,0.0,20.5,6.1
2023-04-06 20:00:00,0.0,0.0,0.0,15.7,13.0
2023-04-06 21:00:00,0.0,0.0,0.0,14.4,13.7
2023-04-06 22:00:00,0.0,0.0,0.0,11.8,12.6
2023-04-06 23:00:00,0.0,0.0,0.0,10.9,10.4
2023-04-07 00:00:00,0.0,0.0,0.0,10.0,10.4
2023-04-07 01:00:00,0.0,0.0,0.0,9.4,11.2
2023-04-07 02:00:00,0.0,0.0,0.0,8.8,10.1
2023-04-07 03:00:00,0.0,0.0,0.0,8.4,8.6
2023-04-07 04:00:00,0.0,0.0,0.0,7.7,9.0
2023-04-07 05:00:00,0.0,0.0,0.0,7.2,9.0
2023-04-07 06:00:00,130.2,101.1,400.0,6.7,9.4
2023-04-07 07:00:00,562.7,382.2,654.7,9.8,10.4
2023-04-07 08:00:00,1058.7,644.2,892.0,14.4,7.2
2023-04-07 09:00:00,1556.3,869.2,1095.9,16.9,5.0
2023-04-07 10:00:00,1982.9,1041.8,1252.2,18.6,7.2
2023-04-07 11:00:00,2271.0,1150.3,1350.6,20.6,9.7
2023-04-07 12:00:00,2372.8,1187.3,1384.1,22.3,11.2
2023-04-07 13:00:00,2271.0,1150.3,1350.6,23.6,12.6
2023-04-07 14:00:00,1982.9,1041.8,1252.2,24.3,12.6
2023-04-07 15:00:00,1556.3,869.2,1095.9,24.6,12.6
2023-04-07 16:00:00,1058.7,644.2,892.0,24.4,13.7
2023-04-07 17:00:00,562.7,382.2,654.7,23.7,11.2
2023-04-07 18:00:00,130.2,101.1,400.0,21.9,8.6
2023-04-07 19:00:00,0.0,0.0,0.0,18.3,13.0
2023-04-07 20:00:00,0.0,0.0,0.0,17.1,12.2
2023-04-07 21:00:00,0.0,0.0,0.0,16.2,10.1
2023-04-07 22:00:00,0.0,0.0,0.0,14.1,7.9
2023-04-07 23:00:00,0.0,0.0,0.0,11.7,7.9
2023-04-08 00:00:00,0.0,0.0,0.0,10.7,7.9
2023-04-08 01:00:00,0.0,0.0,0.0,10.4,6.8
2023-04-08 02:00:00,0.0,0.0,0.0,10.4,6.8
2023-04-08 03:00:00,0.0,0.0,0.0,10.4,6.5
2023-04-08 04:00:00,0.0,0.0,0.0,9.2,7.2
2023-04-08 05:00:00,0.0,0.0,0.0,8.5,8.3
2023-04-08 06:00:00,153.8,95.1,763.1,8.4,8.3
2023-04-08 07:00:00,638.3,345.9,1046.0,11.6,7.2
2023-04-08 08:00:00,1193.0,579.6,1309.6,16.6,5.0
2023-04-08 09:00:00,1748.7,780.2,1536.0,19.1,5.8
2023-04-08 10:00:00,2224.9,934.2,1709.7,21.4,7.9
2023-04-08 11:00:00,2546.4,1031.0,1818.9,23.5,10.8
2023-04-08 12:00:00,2660.0,1064.0,1856.1,24.8,10.8
2023-04-08 13:00:00,2546.4,1031.0,1818.9,25.8,12.6
2023-04-08 14:00:00,2224.9,934.2,1709.7,26.5,12.2
2023-04-08 15:00:00,1748.7,780.2,1536.0,26.7,11.5
2023-04-08 16:00:00,1193.0,579.6,1309.6,26.1,11.9
2023-04-08 17:00:00,638.3,345.9,1046.0,25.5,11.9
2023-04-08 18:00:00,153.8,95.1,763.1,23.1,7.9
2023-04-08 19:00:00,0.0,0.0,0.0,18.9,10.8
2023-04-08 20:00:00,0.0,0.0,0.0,19.5,9.4
2023-04-08 21:00:00,0.0,0.0,0.0,18.5,9.4
2023-04-08 22:00:00,0.0,0.0,0.0,17.1,9.0
2023-04-08 23:00:00,0.0,0.0,0.0,15.8,7.6
2023-04-09 00:00:00,0.0,0.0,0.0,15.4,8.6
2023-04-09 01:00:00,0.0,0.0,0.0,14.9,10.1
2023-04-09 02:00:00,0.0,0.0,0.0,13.8,10.1
2023-04-09 03:00:00,0.0,0.0,0.0,13.7,8.6
2023-04-09 04:00:00,0.0,0.0,0.0,13.5,8.6
2023-04-09 05:00:00,0.0,0.0,0.0,13.3,7.6
2023-04-09 06:00:00,149.5,109.4,496.0,12.5,7.6
2023-04-09 07:00:00,597.3,383.3,755.3,15.2,4.7
2023-04-09 08:00:00,1109.1,638.6,996.9,18.8,5.0
2023-04-09 09:00:00,1621.4,857.8,1204.4,20.8,6.1
2023-04-09 10:00:00,2060.1,1026.0,1363.7,22.8,7.2
2023-04-09 11:00:00,2356.1,1131.7,1463.7,24.6,10.4
2023-04-09 12:00:00,2460.7,1167.8,1497.9,25.7,13.0
2023-04-09 13:00:00,2356.1,1131.7,1463.7,26.7,12.6
2023-04-09 14:00:00,2060.1,1026.0,1363.7,27.3,13.0
2023-04-09 15:00:00,1621.4,857.8,1204.4,27.3,13.3
2023-04-09 16:00:00,1109.1,638.6,996.9,27.1,13.7
2023-04-09 17:00:00,597.3,383.3,755.3,26.6,11.9
2023-04-09 18:00:00,149.5,109.4,496.0,23.7,9.0
2023-04-09 19:00:00,0.0,0.0,0.0,20.4,8.6
2023-04-09 20:00:00,0.0,0.0,0.0,19.6,10.8
2023-04-09 21:00:00,0.0,0.0,0.0,19.3,11.5
2023-04-09 22:00:00,0.0,0.0,0.0,19.0,11.5
2023-04-09 23:00:00,0.0,0.0,0.0,18.3,13.7
2023-04-10 00:00:00,0.0,0.0,0.0,18.3,14.8
2023-04-10 01:00:00,0.0,0.0,0.0,17.9,14.0
2023-04-10 02:00:00,0.0,0.0,0.0,16.8,10.4
2023-04-10 03:00:00,0.0,0.0,0.0,16.1,10.4
2023-04-10 04:00:00,0.0,0.0,0.0,14.6,7.9
2023-04-10 05:00:00,0.0,0.0,0.0,14.0,8.3
2023-04-10 06:00:00,156.9,114.8,496.1,13.1,6.1
2023-04-10 07:00:00,605.1,388.7,753.5,16.7,4.0
2023-04-10 08:00:00,1116.4,644.0,993.3,19.2,3.2
2023-04-10 09:00:00,1627.7,863.2,1199.3,21.2,6.1
2023-04-10 10:00:00,2065.2,1031.4,1357.3,23.1,9.0
2023-04-10 11:00:00,2360.4,1137.1,1456.7,25.0,11.5
2023-04-10 12:00:00,2464.6,1173.2,1490.5,26.4,11.9
2023-04-10 13:00:00,2360.4,1137.1,1456.7,27.4,12.6
2023-04-10 14:00:00,2065.2,1031.4,1357.3,27.6,13.7
2023-04-10 15:00:00,1627.7,863.2,1199.3,27.7,14.0
2023-04-10 16:00:00,1116.4,644.0,993.3,27.5,14.0
2023-04-10 17:00:00,605.1,388.7,753.5,26.8,12.6
2023-04-10 18:00:00,156.9,114.8,496.1,25.1,7.9
2023-04-10 19:00:00,0.0,0.0,0.0,21.7,10.1
2023-04-10 20:00:00,0.0,0.0,0.0,20.4,9.7
2023-04-10 21:00:00,0.0,0.0,0.0,19.3,7.9
2023-04-10 22:00:00,0.0,0.0,0.0,19.1,9.4
2023-04-10 23:00:00,0.0,0.0,0.0,18.1,7.2
2023-04-11 00:00:00,0.0,0.0,0.0,17.2,7.2
2023-04-11 01:00:00,0.0,0.0,0.0,17.6,7.9
2023-04-11 02:00:00,0.0,0.0,0.0,16.1,9.7
2023-04-11 03:00:00,0.0,0.0,0.0,16.2,9.4
2023-04-11 04:00:00,0.0,0.0,0.0,17.6,7.9
2023-04-11 05:00:00,0.0,0.0,0.0,13.9,7.9
2023-04-11 06:00:00,154.5,125.4,327.5,13.5,7.2
2023-04-11 07:00:00,576.3,411.2,567.8,15.3,4.3
2023-04-11 08:00:00,1056.9,677.5,791.7,18.7,4.3
2023-04-11 09:00:00,1536.8,906.2,984.0,20.6,4.0
2023-04-11 10:00:00,1947.3,1081.7,1131.5,23.3,6.1
2023-04-11 11:00:00,2224.1,1192.0,1224.3,25.4,9.4
2023-04-11 12:00:00,2321.8,1229.6,1255.9,27.1,10.8
2023-04-11 13:00:00,2224.1,1192.0,1224.3,28.3,13.7
2023-04-11 14:00:00,1947.3,1081.7,1131.5,28.5,16.6
2023-04-11 15:00:00,1536.8,906.2,984.0,27.8,16.9
2023-04-11 16:00:00,1056.9,677.5,791.7,27.3,18.0
2023-04-11 17:00:00,576.3,411.2,567.8,26.3,17.3
2023-04-11 18:00:00,154.5,125.4,327.5,24.6,11.9
2023-04-11 19:00:00,0.0,0.0,0.0,21.4,10.8
2023-04-11 20:00:00,0.0,0.0,0.0,20.5,13.7
2023-04-11 21:00:00,0.0,0.0,0.0,20.0,15.8
2023-04-11 22:00:00,0.0,0.0,0.0,18.6,14.8
2023-04-11 23:00:00,0.0,0.0,0.0,17.9,15.1
2023-04-12 00:00:00,0.0,0.0,0.0,17.4,14.4
2023-04-12 01:00:00,0.0,0.0,0.0,16.2,13.3
2023-04-12 02:00:00,0.0,0.0,0.0,15.2,11.9
2023-04-12 03:00:00,0.0,0.0,0.0,14.3,10.8
2023-04-12 04:00:00,0.0,0.0,0.0,13.5,10.1
2023-04-12 05:00:00,0.0,0.0,0.0,12.9,9.7
2023-04-12 06:00:00,182.3,118.1,692.6,12.3,9.0
2023-04-12 07:00:00,659.1,375.8,962.0,14.6,9.0
2023-04-12 08:00:00,1201.4,615.9,1213.1,17.2,13.0
2023-04-12 09:00:00,1742.5,822.0,1428.7,18.1,13.0
2023-04-12 10:00:00,2204.9,980.2,1594.2,19.6,13.3
2023-04-12 11:00:00,2516.6,1079.7,1698.2,21.4,14.4
2023-04-12 12:00:00,2626.6,1113.6,1733.6,22.6,16.6
2023-04-12 13:00:00,2516.6,1079.7,1698.2,23.4,18.4
2023-04-12 14:00:00,2204.9,980.2,1594.2,23.9,20.2
2023-04-12 15:00:00,1742.5,822.0,1428.7,23.7,20.2
2023-04-12 16:00:00,1201.4,615.9,1213.1,22.9,20.2
2023-04-12 17:00:00,659.1,375.8,962.0,22.2,21.2
2023-04-12 18:00:00,182.3,118.1,692.6,21.6,17.3
2023-04-12 19:00:00,0.0,0.0,0.0,20.2,16.6
2023-04-12 20:00:00,0.0,0.0,0.0,19.0,13.0
2023-04-12 21:00:00,0.0,0.0,0.0,17.3,13.3
2023-04-12 22:00:00,0.0,0.0,0.0,16.3,10.8
2023-04-12 23:00:00,0.0,0.0,0.0,15.4,10.8
2023-04-13 00:00:00,0.0,0.0,0.0,14.4,10.4
2023-04-13 01:00:00,0.0,0.0,0.0,13.7,9.7
2023-04-13 02:00:00,0.0,0.0,0.0,12.7,10.1
2023-04-13 03:00:00,0.0,0.0,0.0,11.3,9.0
2023-04-13 04:00:00,0.0,0.0,0.0,10.8,8.3
2023-04-13 05:00:00,0.0,0.0,0.0,9.9,7.9
2023-04-13 06:00:00,193.1,120.8,749.6,9.2,7.6
2023-04-13 07:00:00,677.9,373.4,1021.4,10.9,7.6
2023-04-13 08:00:00,1228.4,608.8,1274.7,12.3,6.5
2023-04-13 09:00:00,1777.2,810.9,1492.2,13.7,7.2
2023-04-13 10:00:00,2245.8,966.0,1659.0,15.6,7.6
2023-04-13 11:00:00,2561.6,1063.5,1764.0,17.4,10.1
2023-04-13 12:00:00,2673.1,1096.8,1799.7,18.9,12.2
2023-04-13 13:00:00,2561.6,1063.5,1764.0,19.9,14.0
2023-04-13 14:00:00,2245.8,966.0,1659.0,20.3,14.0
2023-04-13 15:00:00,1777.2,810.9,1492.2,20.4,14.0
2023-04-13 16:00:00,1228.4,608.8,1274.7,20.1,14.4
2023-04-13 17:00:00,677.9,373.4,1021.4,19.9,15.5
2023-04-13 18:00:00,193.1,120.8,749.6,18.9,14.4
2023-04-13 19:00:00,0.0,0.0,0.0,16.0,10.1
2023-04-13 20:00:00,0.0,0.0,0.0,14.9,12.2
2023-04-13 21:00:00,0.0,0.0,0.0,14.0,14.4
2023-04-13 22:00:00,0.0,0.0,0.0,12.9,11.5
2023-04-13 23:00:00,0.0,0.0,0.0,12.0,8.6
2023-04-14 00:00:00,0.0,0.0,0.0,11.7,7.9
2023-04-14 01:00:00,0.0,0.0,0.0,11.5,7.6
2023-04-14 02:00:00,0.0,0.0,0.0,10.9,7.2
2023-04-14 03:00:00,0.0,0.0,0.0,10.5,7.2
2023-04-14 04:00:00,0.0,0.0,0.0,10.7,9.7
2023-04-14 05:00:00,0.0,0.0,0.0,10.6,8.6
2023-04-14 06:00:00,187.9,135.0,527.1,9.9,7.6
2023-04-14 07:00:00,641.7,406.4,779.5,12.0,9.0
2023-04-14 08:00:00,1156.1,659.4,1014.6,14.2,8.3
2023-04-14 09:00:00,1668.3,876.5,1216.6,16.3,7.9
2023-04-14 10:00:00,2105.5,1043.2,1371.6,18.0,10.4
2023-04-14 11:00:00,2400.0,1147.9,1469.0,19.4,11.9
2023-04-14 12:00:00,2503.9,1183.7,1502.2,20.6,13.3
2023-04-14 13:00:00,2400.0,1147.9,1469.0,21.6,14.8
2023-04-14 14:00:00,2105.5,1043.2,1371.6,22.4,15.1
2023-04-14 15:00:00,1668.3,876.5,1216.6,22.1,16.6
2023-04-14 16:00:00,1156.1,659.4,1014.6,22.8,19.8
2023-04-14 17:00:00,641.7,406.4,779.5,22.3,22.3
2023-04-14 18:00:00,187.9,135.0,527.1,20.1,15.8
2023-04-14 19:00:00,0.0,0.0,0.0,17.0,7.6
2023-04-14 20:00:00,0.0,0.0,0.0,16.8,9.0
2023-04-14 21:00:00,0.0,0.0,0.0,16.5,9.0
2023-04-14 22:00:00,0.0,0.0,0.0,15.2,10.1
2023-04-14 23:00:00,0.0,0.0,0.0,14.4,9.4
2023-04-15 00:00:00,0.0,0.0,0.0,14.3,7.9
2023-04-15 01:00:00,0.0,0.0,0.0,13.5,7.9
2023-04-15 02:00:00,0.0,0.0,0.0,12.5,7.6
2023-04-15 03:00:00,0.0,0.0,0.0,11.7,7.2
2023-04-15 04:00:00,0.0,0.0,0.0,11.1,6.1
2023-04-15 05:00:00,0.0,0.0,0.0,11.1,7.9
2023-04-15 06:00:00,189.4,143.6,440.5,10.5,6.8
2023-04-15 07:00:00,630.1,421.3,683.7,13.1,5.4
2023-04-15 08:00:00,1128.8,680.1,910.3,14.7,4.0
2023-04-15 09:00:00,1625.0,902.3,1104.9,16.2,6.1
2023-04-15 10:00:00,2048.2,1072.9,1254.3,19.0,6.5
2023-04-15 11:00:00,2333.2,1180.1,1348.1,20.9,9.0
2023-04-15 12:00:00,2433.7,1216.6,1380.2,22.4,11.2
2023-04-15 13:00:00,2333.2,1180.1,1348.1,23.6,12.6
2023-04-15 14:00:00,2048.2,1072.9,1254.3,24.4,13.0
2023-04-15 15:00:00,1625.0,902.3,1104.9,25.0,13.0
2023-04-15 16:00:00,1128.8,680.1,910.3,25.1,10.1
2023-04-15 17:00:00,630.1,421.3,683.7,24.9,7.2
2023-04-15 18:00:00,189.4,143.6,440.5,23.9,7.2
2023-04-15 19:00:00,0.0,0.0,0.0,22.2,6.5
2023-04-15 20:00:00,0.0,0.0,0.0,19.6,6.5
2023-04-15 21:00:00,0.0,0.0,0.0,20.5,6.8
2023-04-15 22:00:00,0.0,0.0,0.0,16.8,7.9
2023-04-15 23:00:00,0.0,0.0,0.0,16.6,10.4
2023-04-16 00:00:00,0.0,0.0,0.0,15.6,12.2
2023-04-16 01:00:00,0.0,0.0,0.0,15.2,11.5
2023-04-16 02:00:00,0.0,0.0,0.0,14.5,11.5
2023-04-16 03:00:00,0.0,0.0,0.0,13.6,11.9
2023-04-16 04:00:00,0.0,0.0,0.0,12.2,11.2
2023-04-16 05:00:00,0.0,0.0,0.0,11.7,10.1
2023-04-16 06:00:00,204.8,143.8,565.7,11.5,9.4
2023-04-16 07:00:00,664.6,412.1,817.5,13.2,11.2
2023-04-16 08:00:00,1184.3,662.1,1052.2,14.6,13.0
2023-04-16 09:00:00,1700.7,876.8,1253.7,16.4,12.2
2023-04-16 10:00:00,2140.9,1041.5,1408.4,18.3,11.5
2023-04-16 11:00:00,2437.2,1145.1,1505.6,20.3,11.9
2023-04-16 12:00:00,2541.7,1180.4,1538.7,22.2,11.5
2023-04-16 13:00:00,2437.2,1145.1,1505.6,23.8,12.6
2023-04-16 14:00:00,2140.9,1041.5,1408.4,24.8,13.0
2023-04-16 15:00:00,1700.7,876.8,1253.7,25.3,13.0
2023-04-16 16:00:00,1184.3,662.1,1052.2,25.3,14.0
2023-04-16 17:00:00,664.6,412.1,817.5,24.9,13.0
2023-04-16 18:00:00,204.8,143.8,565.7,23.7,11.5
2023-04-16 19:00:00,0.0,0.0,0.0,20.1,10.8
2023-04-16 20:00:00,0.0,0.0,0.0,18.7,9.7
2023-04-16 21:00:00,0.0,0.0,0.0,16.8,9.4
2023-04-16 22:00:00,0.0,0.0,0.0,15.6,8.6
2023-04-16 23:00:00,0.0,0.0,0.0,15.8,8.6
2023-04-17 00:00:00,0.0,0.0,0.0,13.9,9.0
2023-04-17 01:00:00,0.0,0.0,0.0,11.5,6.8
2023-04-17 02:00:00,0.0,0.0,0.0,14.1,9.4
2023-04-17 03:00:00,0.0,0.0,0.0,13.8,8.6
2023-04-17 04:00:00,0.0,0.0,0.0,13.1,7.6
2023-04-17 05:00:00,0.0,0.0,0.0,13.0,6.8
2023-04-17 06:00:00,231.6,134.0,874.6,13.0,6.8
2023-04-17 07:00:00,733.9,375.4,1147.7,14.0,4.7
2023-04-17 08:00:00,1300.7,600.3,1402.1,15.8,5.8
2023-04-17 09:00:00,1863.5,793.4,1620.6,18.0,7.9
2023-04-17 10:00:00,2343.0,941.6,1788.3,20.5,9.7
2023-04-17 11:00:00,2665.5,1034.8,1893.7,22.5,11.9
2023-04-17 12:00:00,2779.3,1066.5,1929.7,24.0,13.3
2023-04-17 13:00:00,2665.5,1034.8,1893.7,25.2,13.0
2023-04-17 14:00:00,2343.0,941.6,1788.3,25.8,13.3
2023-04-17 15:00:00,1863.5,793.4,1620.6,25.9,13.7
2023-04-17 16:00:00,1300.7,600.3,1402.1,25.8,14.0
2023-04-17 17:00:00,733.9,375.4,1147.7,25.4,12.6
2023-04-17 18:00:00,231.6,134.0,874.6,23.3,7.9
2023-04-17 19:00:00,0.0,0.0,0.0,19.6,9.7
2023-04-17 20:00:00,0.0,0.0,0.0,19.0,9.4
2023-04-17 21:00:00,0.0,0.0,0.0,17.1,9.0
2023-04-17 22:00:00,0.0,0.0,0.0,16.8,9.0
2023-04-17 23:00:00,0.0,0.0,0.0,16.3,14.8
2023-04-18 00:00:00,0.0,0.0,0.0,14.5,15.5
2023-04-18 01:00:00,0.0,0.0,0.0,13.0,13.0
2023-04-18 02:00:00,0.0,0.0,0.0,11.3,11.2
2023-04-18 03:00:00,0.0,0.0,0.0,10.5,10.1
2023-04-18 04:00:00,0.0,0.0,0.0,9.7,10.1
2023-04-18 05:00:00,0.0,0.0,0.0,9.5,10.4
2023-04-18 06:00:00,242.2,136.2,919.5,10.6,10.8
2023-04-18 07:00:00,750.4,373.4,1193.7,13.4,11.2
2023-04-18 08:00:00,1323.1,594.4,1449.3,17.2,7.2
2023-04-18 09:00:00,1891.1,784.2,1668.8,19.6,6.5
2023-04-18 10:00:00,2374.8,929.8,1837.2,21.5,9.0
2023-04-18 11:00:00,2700.1,1021.3,1943.0,23.1,11.2
2023-04-18 12:00:00,2814.7,1052.6,1979.1,24.6,12.2
2023-04-18 13:00:00,2700.1,1021.3,1943.0,25.7,11.9
2023-04-18 14:00:00,2374.8,929.8,1837.2,26.7,13.0
2023-04-18 15:00:00,1891.1,784.2,1668.8,27.0,13.0
2023-04-18 16:00:00,1323.1,594.4,1449.3,26.9,11.5
2023-04-18 17:00:00,750.4,373.4,1193.7,26.4,10.1
2023-04-18 18:00:00,242.2,136.2,919.5,24.7,9.0
2023-04-18 19:00:00,0.0,0.0,0.0,20.7,7.9
2023-04-18 20:00:00,0.0,0.0,0.0,20.1,14.4
2023-04-18 21:00:00,0.0,0.0,0.0,18.3,14.4
2023-04-18 22:00:00,0.0,0.0,0.0,16.5,14.4
2023-04-18 23:00:00,0.0,0.0,0.0,14.5,13.0
2023-04-19 00:00:00,0.0,0.0,0.0,13.3,12.2
2023-04-19 01:00:00,0.0,0.0,0.0,13.1,13.7
2023-04-19 02:00:00,0.0,0.0,0.0,12.6,15.1
2023-04-19 03:00:00,0.0,0.0,0.0,11.9,14.8
2023-04-19 04:00:00,0.0,0.0,0.0,11.4,14.8
2023-04-19 05:00:00,0.0,0.0,0.0,11.2,14.4
2023-04-19 06:00:00,238.3,150.6,737.2,11.5,14.8
2023-04-19 07:00:00,722.8,404.5,996.7,13.7,13.7
2023-04-19 08:00:00,1267.8,641.1,1238.6,16.8,11.2
2023-04-19 09:00:00,1808.0,844.3,1446.2,19.4,9.0
2023-04-19 10:00:00,2267.6,1000.2,1605.6,21.5,6.1
2023-04-19 11:00:00,2576.7,1098.2,1705.7,23.0,9.0
2023-04-19 12:00:00,2685.6,1131.6,1739.9,24.2,10.8
2023-04-19 13:00:00,2576.7,1098.2,1705.7,25.4,10.8
2023-04-19 14:00:00,2267.6,1000.2,1605.6,26.1,12.2
2023-04-19 15:00:00,1808.0,844.3,1446.2,26.5,11.9
2023-04-19 16:00:00,1267.8,641.1,1238.6,26.3,12.2
2023-04-19 17:00:00,722.8,404.5,996.7,25.4,13.3
2023-04-19 18:00:00,238.3,150.6,737.2,24.1,6.5
